,session,participant,time,channel_0
439,3,2,83183.01260575489,MouseButtonLeft pressed
440,3,2,83183.15267462774,MouseButtonLeft released
441,3,2,83184.23170811473,MouseButtonMiddle pressed
442,3,2,83184.40769541655,MouseButtonMiddle released
443,3,2,83188.74602832965,MouseButtonLeft pressed
444,3,2,83189.4630584932,MouseButtonLeft released
445,3,2,83189.55108594452,MouseButtonMiddle pressed
446,3,2,83189.69007310446,MouseButtonMiddle released
447,3,2,83189.85509377532,MouseButtonMiddle pressed
448,3,2,83189.97511960879,MouseButtonMiddle released
449,3,2,83190.24608264494,MouseButtonMiddle pressed
450,3,2,83190.42011972348,MouseButtonMiddle released
451,3,2,83190.57613338676,MouseButtonMiddle pressed
452,3,2,83190.72018780722,MouseButtonMiddle released
453,3,2,83191.74219631316,MouseButtonMiddle pressed
454,3,2,83191.90827429664,MouseButtonMiddle released
455,3,2,83197.16469267452,MouseButtonLeft pressed
456,3,2,83197.62770990437,MouseButtonLeft released
457,3,2,83197.7307266347,MouseButtonMiddle pressed
458,3,2,83197.85974247554,MouseButtonMiddle released
459,3,2,83208.548557233,MouseButtonLeft pressed
460,3,2,83208.69247835188,MouseButtonLeft released
461,3,2,83218.35021429507,MouseButtonLeft pressed
462,3,2,83218.45019008909,MouseButtonLeft released
463,3,2,83218.6542422261,MouseButtonLeft pressed
464,3,2,83218.75519583179,MouseButtonLeft released
465,3,2,83218.88825632096,MouseButtonLeft pressed
466,3,2,83218.99527339908,MouseButtonLeft released
467,3,2,83219.35125065054,MouseButtonLeft pressed
468,3,2,83219.46622342367,MouseButtonLeft released
469,3,2,83219.64627917409,MouseButtonLeft pressed
470,3,2,83219.72731034186,MouseButtonLeft released
471,3,2,83220.05937140768,MouseButtonLeft pressed
472,3,2,83220.16135652571,MouseButtonLeft released
473,3,2,83220.77734998259,MouseButtonMiddle pressed
474,3,2,83220.91336100697,MouseButtonMiddle released
475,3,2,83221.82641291161,MouseButtonLeft pressed
476,3,2,83222.43648919782,MouseButtonLeft released
477,3,2,83222.5544721069,MouseButtonMiddle pressed
478,3,2,83222.68047851181,MouseButtonMiddle released
479,3,2,83222.77752727087,MouseButtonMiddle pressed
480,3,2,83222.89253964447,MouseButtonMiddle released
481,3,2,83230.21200676152,MouseButtonLeft pressed
482,3,2,83231.00207629739,MouseButtonLeft released
483,3,2,83231.31212050027,MouseButtonLeft pressed
